name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,school,seasons,start_season,end_season,drafted
Robert Wilder,1.8542,83.916,Guard,16.0,0.3333333333333333,4.7,0.1,0.3,0.333,0.0,0.1,0.4,0.0,0.1,0.333,0.1,0.1,0.429,0.2,0.1,0.0,0.3,0.0,0.1,0.1,0.3,South Carolina,3.0,2008,2010,False
Davis Baker,1.9304,88.45200000000001,Guard,26.25,18.75,26.6,4.4,9.7,0.454,3.4,7.0,0.488,1.0,2.7,0.454,2.2,2.6,0.847,1.0,0.7,0.1,12.0,0.6,3.0,3.6,1.8,Overall,4.0,2005,2010,False
Denzel Ingram,1.8288,77.5656,Guard,25.6,19.4,29.6,3.5,9.1,0.387,1.6,3.9,0.414,1.9,5.3,0.387,1.4,1.9,0.7440000000000001,3.1,1.1,0.1,10.4,0.4,1.6,2.1,1.5,Overall,5.0,2013,2017,False
Stefan Kaluz,2.0574,102.06,Center,5.5,0.0,5.9,0.7,2.0,0.364,0.7,2.0,0.364,0.0,0.0,0.364,0.5,0.8,0.556,0.1,0.2,0.2,1.9,0.5,0.8,1.4,0.1,Brown,2.0,2009,2010,False
Tharone Chilton,1.8796,72.57600000000002,Guard,11.0,0.0,3.6,0.6,1.1,0.583,0.5,0.6,0.857,0.1,0.5,0.583,0.5,0.6,0.857,0.2,0.1,0.0,1.9,0.1,0.2,0.3,0.3,Middle Tennessee,1.0,2014,2014,False
Jared Savage,1.9558,92.988,Guard,25.8,19.4,30.1,3.2,8.0,0.406,1.2,2.7,0.465,2.0,5.3,0.406,1.6,1.9,0.826,1.1,1.0,0.5,10.0,0.9,3.9,4.7,1.0,Overall,5.0,2016,2020,False
Julian Eleby,1.905,86.184,Guard,28.25,16.25,25.4,3.2,8.2,0.391,1.7,3.7,0.454,1.6,4.6,0.391,2.4,3.1,0.787,2.1,0.9,0.2,10.4,0.7,3.5,4.1,2.0,VMI,4.0,2014,2017,False
Tarik Phillip,1.905,83.916,Guard,35.333333333333336,5.0,20.0,2.3,5.6,0.421,1.6,3.6,0.45,0.7,2.0,0.421,2.3,3.2,0.7140000000000001,2.2,1.5,0.2,7.7,0.6,1.7,2.3,1.5,West Virginia,3.0,2015,2017,False
Kannon Burrage,1.905,83.916,Guard,32.0,18.0,29.8,5.0,12.4,0.401,3.4,8.0,0.426,1.6,4.4,0.401,3.8,4.9,0.775,1.3,1.0,0.0,15.4,1.3,2.8,4.1,2.1,UTSA,2.0,2012,2013,False
Reese Holliday,1.9304,97.524,Forward,23.8,14.6,26.3,2.6,6.0,0.442,1.9,3.9,0.484,0.7,2.1,0.442,2.6,3.6,0.72,1.3,0.5,0.1,8.6,1.6,3.8,5.5,1.8,Overall,5.0,2011,2015,False
Jason Jones,1.9812,91.6272,Forward,24.2,10.6,16.6,2.1,4.5,0.475,2.0,3.9,0.499,0.2,0.6,0.475,1.6,2.5,0.643,0.8,0.6,0.1,6.0,0.9,1.7,2.6,1.1,Overall,5.0,2009,2013,False
Jerren Shipp,1.9304,93.8952,Guard,32.25,10.5,21.1,1.7,4.2,0.408,1.0,2.0,0.494,0.7,2.2,0.408,0.9,1.3,0.722,1.0,0.6,0.1,5.1,0.8,1.8,2.6,0.8,Arizona State,4.0,2007,2010,False
Jordan Percell,2.0066,102.06,Forward,22.666666666666668,3.3333333333333335,9.4,0.5,1.3,0.435,0.5,1.1,0.455,0.0,0.1,0.435,0.4,0.8,0.5489999999999999,0.2,0.2,0.0,1.5,0.5,0.4,1.0,0.3,Morehead State,3.0,2012,2014,False
Lyvann Obame Obame,1.9812,108.864,Center,30.0,17.5,17.2,1.9,3.7,0.505,1.9,3.7,0.505,0.0,0.0,0.505,1.2,2.1,0.5760000000000001,0.3,0.4,0.2,4.9,1.4,2.4,3.9,1.2,Maryland-Eastern Shore,2.0,2010,2011,False
Dwayne Bacon,2.0066,95.256,Guard,34.5,33.5,28.8,6.1,13.5,0.449,4.8,9.3,0.51,1.3,4.1,0.449,3.1,4.2,0.733,1.6,1.0,0.1,16.5,1.2,3.8,5.0,2.1,Florida State,2.0,2016,2017,True
Bryan Urrutia,1.8542,93.4416,Guard,22.0,19.0,28.2,2.2,6.1,0.354,1.8,4.5,0.403,0.4,1.6,0.354,1.5,2.2,0.6629999999999999,4.4,1.4,0.1,6.2,0.4,2.8,3.2,2.5,Maryland-Eastern Shore,2.0,2019,2020,False
Jordan Sugars,1.905,99.3384,Guard,29.0,20.25,28.0,3.9,9.7,0.406,2.2,4.8,0.46,1.7,4.9,0.406,2.0,2.9,0.701,1.0,1.0,0.1,11.6,1.6,3.8,5.4,1.8,Navy,4.0,2009,2012,False
Mardracus Wade,1.8796,80.74080000000002,Guard,31.5,16.0,21.1,1.9,4.5,0.413,0.8,1.8,0.465,1.0,2.7,0.413,1.6,2.0,0.7829999999999999,1.2,1.2,0.1,6.3,0.6,0.8,1.3,1.0,Arkansas,4.0,2011,2014,False
Torrance Rowe,1.8542,79.38,Guard,30.0,29.0,32.4,4.7,11.9,0.399,2.5,5.4,0.47,2.2,6.5,0.399,3.2,3.9,0.84,3.6,0.7,0.0,14.9,0.5,2.1,2.5,2.3,Tennessee Tech,2.0,2015,2016,False
Ethan Lee,2.0066,86.184,Forward,28.75,10.75,13.9,1.3,2.8,0.474,1.3,2.8,0.484,0.0,0.1,0.474,0.9,1.7,0.563,0.5,0.4,0.3,3.6,1.1,1.6,2.7,0.8,Central Arkansas,4.0,2014,2018,False
J.C. Hampton,1.8288,79.38,Guard,25.4,22.8,28.8,3.6,9.2,0.389,1.8,4.1,0.429,1.8,5.1,0.389,2.1,2.7,0.787,2.6,0.9,0.1,11.1,0.4,2.5,2.9,1.8,Overall,5.0,2013,2017,False
Ryon Riggins,2.0574,95.256,Forward,22.0,3.0,8.6,0.8,1.7,0.486,0.8,1.6,0.5,0.0,0.0,0.486,0.0,0.2,0.25,0.4,0.2,0.3,1.7,0.7,0.4,1.1,0.6,Tennessee Tech,1.0,2013,2013,False
William Jackson II,1.9304,83.916,Guard,32.5,19.0,19.7,1.6,4.7,0.343,0.6,1.7,0.384,1.0,3.0,0.343,0.7,1.0,0.758,1.8,0.5,0.2,4.9,0.3,1.1,1.4,1.1,Georgia,4.0,2016,2019,False
Jonathan Sloan,2.032,102.06,Center,23.5,5.75,9.8,1.5,3.3,0.447,1.5,3.3,0.45,0.0,0.0,0.447,1.2,1.9,0.633,0.3,0.3,0.3,4.1,0.9,1.4,2.3,0.8,Texas State,4.0,2008,2011,False
Yonel Brown,1.7526,72.57600000000002,Guard,31.0,21.25,30.2,3.5,8.9,0.391,2.1,4.9,0.426,1.4,4.0,0.391,2.4,3.0,0.828,2.2,0.9,0.0,10.8,0.4,1.5,1.9,2.1,Kennesaw State,4.0,2013,2016,False
Kentrell Barkley,1.9558,92.988,Guard,29.0,21.0,30.8,3.9,8.8,0.438,2.9,5.9,0.493,1.0,2.9,0.438,3.1,4.6,0.6729999999999999,2.6,1.2,0.5,11.8,1.8,5.3,7.0,2.1,East Carolina,3.0,2016,2018,False
Kwe Askew,2.0066,92.988,Forward,15.0,0.0,5.6,0.3,0.8,0.417,0.3,0.8,0.417,0.0,0.0,0.417,0.2,0.3,0.6,0.1,0.1,0.4,0.9,0.3,0.8,1.1,0.1,LIU,1.0,2017,2017,False
Gaetano Spera,2.1082,90.72,Forward,6.0,0.0,11.3,0.2,1.3,0.125,0.2,1.3,0.125,0.0,0.0,0.125,0.5,1.0,0.5,0.0,0.0,0.0,0.8,0.8,0.7,1.5,0.2,St. Peter's,1.0,2012,2012,False
Matt Massey,2.0574,99.792,Center,29.666666666666668,28.333333333333332,25.3,3.2,6.5,0.499,3.0,5.9,0.515,0.2,0.6,0.499,2.0,2.7,0.762,1.1,0.3,0.3,8.7,1.5,2.3,3.8,1.9,Southern Utah,3.0,2010,2012,False
Martin Whitmore,1.9558,88.45200000000001,Forward,20.0,0.5,7.9,0.9,2.3,0.376,0.4,0.9,0.5,0.5,1.5,0.376,0.5,0.6,0.75,0.2,0.4,0.0,2.7,0.5,0.9,1.4,0.4,Portland State,2.0,2012,2013,False
Jake Gilliam,2.0828,115.668,Center,4.0,0.0,2.1,0.5,0.9,0.5710000000000001,0.5,0.8,0.667,0.0,0.1,0.5710000000000001,0.3,0.8,0.333,0.0,0.0,0.1,1.3,0.5,0.6,1.1,0.5,San Diego,2.0,2018,2019,False
Justin Reynolds,2.0574,106.596,Forward,31.0,28.5,25.3,3.8,7.9,0.475,3.4,6.5,0.514,0.4,1.4,0.475,2.1,3.5,0.6,1.0,1.0,0.8,10.0,2.1,4.2,6.3,2.0,Texas A&M-Corpus Christi,4.0,2008,2011,False
Jarron Cumberland,1.9558,95.256,Guard,33.25,24.5,28.0,4.2,10.2,0.414,2.5,5.4,0.469,1.7,4.8,0.414,3.3,4.5,0.73,3.1,1.0,0.4,13.4,1.0,2.6,3.6,2.2,Cincinnati,4.0,2017,2020,False
Jeremy Goode,1.7526,77.112,Guard,31.75,31.0,33.7,4.3,10.4,0.415,3.3,7.4,0.455,1.0,3.0,0.415,3.8,5.8,0.66,4.7,2.0,0.1,13.4,0.9,2.3,3.1,3.0,Mount St. Mary's,4.0,2007,2010,False
Randy Phillips,2.032,108.864,Center,34.0,32.0,20.6,2.3,4.4,0.513,2.3,4.4,0.513,0.0,0.0,0.513,1.3,2.3,0.535,0.5,0.4,0.8,5.8,2.8,2.5,5.3,1.9,Radford,2.0,2017,2018,False
Chier Ajou,2.1590000000000003,111.132,Center,6.0,0.3333333333333333,3.9,0.2,0.6,0.273,0.1,0.6,0.2,0.1,0.1,0.273,0.2,0.3,0.8,0.2,0.1,0.1,0.6,0.3,0.5,0.8,0.2,Overall,3.0,2013,2015,False
Jay-R Strowbridge,1.8034,81.648,Guard,22.4,6.4,22.2,2.3,6.1,0.382,1.2,2.9,0.398,1.2,3.2,0.382,1.2,1.5,0.773,1.4,0.5,0.0,7.0,0.5,1.3,1.9,1.0,Overall,5.0,2007,2011,False
Jordyn Martin,2.0066,95.256,Forward,27.0,17.6,23.3,2.7,5.0,0.537,2.6,4.9,0.541,0.1,0.2,0.537,1.0,1.6,0.645,0.9,0.4,0.3,6.5,2.5,3.4,5.9,1.2,Northern Arizona,5.0,2013,2017,False
Alex Bates,2.032,106.596,Forward,16.8,5.6,9.8,0.4,0.8,0.523,0.4,0.8,0.531,0.0,0.0,0.523,0.2,0.5,0.375,0.2,0.3,0.4,1.0,0.7,0.9,1.6,0.4,Overall,5.0,2011,2015,False
Zigmars Raimo,2.0574,102.06,Forward,28.5,15.75,21.0,2.5,5.2,0.4920000000000001,2.5,5.0,0.504,0.0,0.2,0.4920000000000001,1.7,2.8,0.605,1.4,0.9,0.2,6.8,1.7,2.6,4.3,1.5,Hawaii,4.0,2017,2020,False
