name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,school,seasons,start_season,end_season,drafted
A.J. Minney,2.0066,95.256,Forward,17.0,0.0,4.6,0.2,0.5,0.444,0.2,0.4,0.667,0.0,0.2,0.444,0.2,0.3,0.8,0.1,0.1,0.0,0.7,0.2,0.5,0.7,0.5,Northern Arizona,1.0,2003,2003,False
Sam Greavu,2.0574,108.864,Forward,6.5,0.0,1.3,0.1,0.2,0.333,0.1,0.2,0.333,0.0,0.0,0.333,0.2,0.3,0.5,0.0,0.1,0.1,0.3,0.2,0.1,0.2,0.2,Georgia,2.0,2005,2006,False
Adam Liddell,2.0066,97.524,Forward,15.0,9.0,20.5,2.7,6.0,0.45,2.4,5.1,0.48,0.3,0.9,0.45,1.4,2.5,0.5529999999999999,0.8,1.0,0.4,7.1,1.1,2.7,3.7,1.6,Overall,2.0,2005,2008,False
Mose Howard,1.8034,77.112,Guard,28.0,5.0,11.7,1.1,3.0,0.365,0.3,0.6,0.444,0.8,2.4,0.365,0.3,0.4,0.8,1.0,0.5,0.0,3.3,0.3,0.9,1.2,0.5,UMKC,1.0,2005,2005,False
Derrick Bernard,1.8542,88.45200000000001,Guard,3.0,0.0,6.3,0.3,1.0,0.333,0.3,0.7,0.5,0.0,0.3,0.333,0.7,0.7,1.0,0.0,0.0,0.0,1.3,0.0,0.3,0.3,1.3,UNC Greensboro,1.0,2006,2006,False
Chris Ceaser,1.9304,83.916,Guard,8.666666666666666,0.0,4.4,0.2,0.5,0.28600000000000003,0.1,0.3,0.222,0.1,0.2,0.28600000000000003,0.1,0.1,0.667,0.2,0.1,0.1,0.5,0.1,0.4,0.5,0.3,Iowa State,3.0,2005,2007,False
Daryl Ford,1.905,97.524,Guard,7.0,0.0,2.6,0.3,0.4,0.667,0.3,0.4,0.667,0.0,0.0,0.667,0.4,0.7,0.6,0.0,0.1,0.0,1.0,0.3,0.4,0.7,0.1,Louisiana Tech,1.0,2002,2002,False
Taylor Rochestie,1.8542,87.5448,Guard,26.0,19.6,29.7,3.2,7.6,0.425,1.9,4.2,0.457,1.3,3.4,0.425,1.9,2.3,0.825,3.7,0.9,0.0,9.7,0.6,2.3,2.9,1.9,Overall,5.0,2005,2009,False
Calvin Henry,1.9812,91.1736,Forward,22.0,21.666666666666668,31.6,3.7,7.5,0.485,3.2,6.4,0.494,0.5,1.2,0.485,2.1,2.7,0.757,2.3,0.8,2.3,9.9,1.7,5.9,7.7,2.4,Mercer,3.0,2007,2009,False
Steve Bazaz,1.8542,79.38,Guard,6.0,0.0,1.7,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.2,0.2,1.0,0.2,0.0,0.0,0.2,0.1,0.2,0.3,0.1,Monmouth,2.0,2006,2007,False
Kellen Miliner,1.8796,79.38,Guard,32.0,4.0,20.6,2.4,6.1,0.388,1.1,2.5,0.426,1.3,3.6,0.388,1.3,1.7,0.775,1.1,0.8,0.1,7.3,0.7,1.4,2.1,1.1,Creighton,3.0,2003,2005,False
Oludele Doherty,2.032,102.06,Forward,12.0,2.0,6.4,0.3,0.9,0.355,0.3,0.9,0.355,0.0,0.0,0.355,0.2,0.3,0.583,0.0,0.1,0.2,0.8,0.5,1.1,1.6,0.3,Norfolk State,3.0,2007,2009,False
Ontario Lett,1.9812,120.204,Forward,34.0,13.0,19.1,3.6,6.1,0.589,3.6,6.1,0.589,0.0,0.0,0.589,1.9,3.2,0.597,1.0,0.9,1.1,9.1,2.1,2.7,4.8,1.7,Pitt,2.0,2002,2003,False
DeAndre Coleman,2.0066,106.596,Forward,18.0,11.5,24.3,3.3,6.3,0.522,3.1,5.8,0.5379999999999999,0.2,0.5,0.522,2.3,3.3,0.672,1.7,0.5,0.7,9.0,1.9,5.6,7.5,1.9,Overall,4.0,2006,2009,False
Brandon Crone,1.9812,102.06,Forward,29.5,22.75,25.1,2.7,6.4,0.429,1.7,3.3,0.522,1.0,3.1,0.429,2.0,2.8,0.708,1.6,0.8,0.2,8.4,1.1,3.1,4.2,1.2,Butler,4.0,2004,2007,False
Jeff Daws,1.9304,95.256,Forward,28.0,20.0,20.4,2.8,6.8,0.416,0.9,1.8,0.51,1.9,5.0,0.416,0.4,0.6,0.625,1.0,0.3,0.1,7.9,0.8,1.5,2.3,0.9,Binghamton,1.0,2002,2002,False
Scott Gernander,1.8288,73.0296,Guard,19.5,1.0,6.7,0.5,1.5,0.31,0.1,0.3,0.25,0.4,1.2,0.31,0.1,0.2,0.625,0.5,0.2,0.0,1.4,0.1,0.3,0.4,0.2,Sam Houston State,2.0,2004,2005,False
J.T. Piribek,2.0066,90.72,Forward,10.0,0.0,2.8,0.1,0.3,0.333,0.1,0.1,1.0,0.0,0.2,0.333,0.1,0.2,0.5,0.2,0.1,0.1,0.3,0.0,0.1,0.1,0.2,VMI,1.0,2007,2007,False
Luke Hedges,2.0828,113.4,Center,11.0,0.3333333333333333,3.3,0.2,0.6,0.381,0.2,0.6,0.381,0.0,0.0,0.381,0.1,0.4,0.308,0.1,0.1,0.2,0.6,0.3,0.4,0.7,0.2,Canisius,3.0,2002,2004,False
Vernon Goodridge,2.0574,104.328,Center,20.5,8.0,12.7,1.5,2.8,0.541,1.5,2.8,0.541,0.0,0.0,0.541,0.8,1.5,0.4920000000000001,0.2,0.3,1.0,3.8,1.5,2.3,3.8,0.7,Overall,4.0,2006,2009,False
Ladarious Weaver,1.8288,74.844,Guard,32.0,13.0,27.4,3.8,9.3,0.411,1.2,2.8,0.446,2.6,6.5,0.411,0.9,1.1,0.7859999999999999,1.4,0.8,0.1,11.1,0.5,1.9,2.4,1.1,Tennessee State,2.0,2007,2008,False
Dan Lewis,2.0066,86.184,Forward,22.0,0.0,7.9,0.6,1.2,0.519,0.5,0.9,0.6,0.1,0.3,0.519,0.1,0.3,0.28600000000000003,0.3,0.1,0.0,1.5,0.4,0.7,1.1,0.1,NJIT,1.0,2007,2007,False
Liam Biesty,1.8288,83.916,Guard,4.0,0.0,1.2,0.1,0.4,0.2,0.0,0.2,0.0,0.1,0.3,0.2,0.2,0.2,1.0,0.1,0.0,0.0,0.4,0.0,0.2,0.2,0.1,St. John's (NY),3.0,2006,2008,False
Stephen DuCharme,2.032,104.328,Forward,34.5,20.5,24.8,4.0,7.2,0.5589999999999999,3.9,6.8,0.579,0.1,0.3,0.5589999999999999,1.7,2.5,0.698,0.7,0.4,0.4,9.8,1.4,3.6,5.1,1.4,Utah State,2.0,2007,2008,False
Jason Rich,1.905,92.988,Guard,32.25,26.5,27.9,4.0,8.5,0.465,3.5,7.0,0.502,0.5,1.5,0.465,1.8,2.4,0.7659999999999999,1.7,1.0,0.3,10.2,1.0,2.3,3.3,1.9,Florida State,4.0,2005,2008,False
Michael McCowan,2.0066,111.132,Forward,18.0,3.0,7.6,0.2,0.5,0.444,0.2,0.5,0.444,0.0,0.0,0.444,0.3,0.5,0.556,0.2,0.1,0.7,0.7,0.5,0.5,1.0,0.3,New Mexico,1.0,2003,2003,False
Fernando Bonfim,2.1336,124.74,Center,27.0,5.0,11.1,2.0,3.7,0.54,2.0,3.7,0.54,0.0,0.0,0.54,1.0,1.6,0.591,0.3,0.2,1.0,5.0,1.0,1.3,2.4,1.0,Southern Utah,1.0,2006,2006,False
Craig Franklin,1.8796,81.648,Guard,26.666666666666668,23.333333333333332,34.0,4.8,10.9,0.435,3.6,7.7,0.468,1.2,3.2,0.435,3.1,4.3,0.7240000000000001,3.1,1.3,0.3,13.7,1.1,3.2,4.3,3.6,Chicago State,3.0,2003,2005,False
Demetrius King,1.9304,86.184,Guard,27.5,9.0,19.6,2.2,5.2,0.42,1.3,2.9,0.465,0.9,2.3,0.42,1.0,1.4,0.684,1.1,0.6,0.2,6.2,0.7,1.9,2.6,1.2,Southeast Missouri State,2.0,2002,2003,False
Marcus Ebow,1.8796,83.4624,Guard,22.333333333333332,3.0,13.8,0.8,2.5,0.317,0.6,1.7,0.333,0.2,0.8,0.317,0.8,1.1,0.718,2.8,0.9,0.1,2.6,0.1,1.3,1.4,1.8,Sam Houston State,3.0,2003,2005,False
Walter Chancellor,1.9558,122.472,Forward,27.0,1.0,12.0,1.0,2.3,0.452,1.0,2.3,0.452,0.0,0.0,0.452,0.5,1.2,0.406,0.1,0.2,0.3,2.6,1.4,1.3,2.7,1.4,Wright State,1.0,2006,2006,False
Robert Merritt,1.9812,99.792,Forward,28.75,28.0,33.6,4.5,9.6,0.471,1.8,3.5,0.52,2.7,6.1,0.471,2.1,2.6,0.787,2.0,1.1,0.2,13.8,0.8,3.5,4.4,1.9,Samford,4.0,2003,2006,False
Shaun Simpson,2.032,111.132,Center,12.0,6.0,21.0,3.2,6.2,0.514,3.2,6.2,0.514,0.0,0.0,0.514,2.9,4.8,0.603,1.1,0.3,0.4,9.3,2.3,1.9,4.3,2.3,Southern Miss,1.0,2006,2006,False
Matt Trannon,1.9812,102.9672,Forward,21.666666666666668,3.3333333333333335,14.0,1.0,1.8,0.596,1.0,1.8,0.596,0.0,0.0,0.596,0.7,1.3,0.561,0.7,0.5,0.3,2.8,1.0,2.2,3.2,0.7,Michigan State,3.0,2004,2006,False
Tim Magowan,1.905,86.184,Guard,11.0,0.0,3.9,0.5,1.4,0.355,0.2,0.5,0.364,0.3,0.9,0.355,0.0,0.1,0.5,0.2,0.2,0.0,1.4,0.2,0.1,0.4,0.1,Western Carolina,2.0,2008,2009,False
Vincent Hunter,2.0828,103.8744,Center,28.25,6.75,11.2,1.0,2.3,0.448,0.7,1.5,0.506,0.3,0.8,0.448,0.9,1.3,0.6709999999999999,0.2,0.2,0.5,3.2,0.9,1.3,2.2,0.7,Arkansas,4.0,2004,2008,False
James Holmes,1.8796,88.45200000000001,Guard,23.333333333333332,13.333333333333334,27.0,3.6,9.4,0.385,2.1,4.8,0.4320000000000001,1.5,4.6,0.385,1.3,2.1,0.631,1.6,1.3,0.0,10.1,0.7,1.5,2.2,2.4,South Florida,3.0,2004,2006,False
Brian Lillis,1.9558,102.06,Guard,28.25,21.75,25.1,2.9,5.9,0.496,2.6,5.1,0.521,0.3,0.8,0.496,2.1,3.1,0.675,2.4,1.5,0.5,8.2,1.1,3.4,4.5,2.1,Albany (NY),4.0,2005,2008,False
Derek Potter,2.1082,112.0392,Center,18.25,1.75,6.3,0.3,0.9,0.348,0.3,0.9,0.348,0.0,0.0,0.348,0.3,0.5,0.611,0.2,0.0,0.1,0.9,0.5,0.8,1.3,0.3,Oregon State,4.0,2002,2005,False
Joey Paul,1.905,91.6272,Guard,25.0,3.0,16.3,0.9,2.5,0.339,0.5,1.2,0.393,0.4,1.3,0.339,0.7,0.9,0.7659999999999999,0.6,0.3,0.1,2.8,0.6,0.8,1.4,0.8,Bradley,2.0,2003,2004,False
Nils-Paul Skara,1.8542,88.45200000000001,Guard,4.0,0.0,1.4,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,William & Mary,2.0,2008,2009,False
Alvin Broussard,1.9812,88.45200000000001,Forward,29.333333333333332,18.333333333333332,19.1,2.3,4.7,0.493,1.9,3.3,0.5670000000000001,0.4,1.3,0.493,0.6,1.3,0.5,1.3,0.9,0.3,5.6,1.5,2.4,3.9,1.4,Overall,3.0,2001,2004,False
Detruis Roberson,1.8034,86.184,Guard,14.0,11.0,29.6,2.6,8.0,0.321,1.1,3.4,0.319,1.5,4.6,0.321,1.5,1.9,0.778,2.9,0.4,0.0,8.1,0.1,1.5,1.6,2.6,New Mexico State,1.0,2004,2004,False
Stephane Lasme,2.032,97.524,Forward,29.5,22.5,24.2,3.2,5.4,0.595,3.2,5.4,0.595,0.0,0.0,0.595,2.2,3.5,0.622,0.9,0.7,3.4,8.6,2.8,3.6,6.4,1.8,UMass,4.0,2004,2007,True
Ilian Evtimov,2.0066,100.6992,Forward,32.75,20.75,27.7,3.0,6.9,0.438,1.5,3.0,0.4970000000000001,1.5,3.9,0.438,1.7,2.2,0.7909999999999999,2.3,1.1,0.1,9.3,1.1,2.6,3.7,2.0,NC State,4.0,2002,2006,False
Chris Goodin,1.9558,107.0496,Forward,25.333333333333332,6.0,17.2,2.3,6.0,0.387,1.0,2.5,0.385,1.3,3.5,0.387,1.1,1.6,0.6940000000000001,0.7,0.6,0.1,7.1,0.5,1.6,2.1,1.3,Radford,3.0,2003,2005,False
Tremaine Fuqua,2.0574,115.668,Center,3.3333333333333335,0.0,10.5,1.3,2.5,0.52,1.1,2.0,0.55,0.2,0.5,0.52,0.1,0.3,0.333,0.5,0.6,0.3,2.9,0.6,1.5,2.1,0.2,Overall,3.0,2004,2006,False
Ryan Lambert,2.0066,90.72,Forward,11.666666666666666,7.666666666666667,24.7,2.2,5.2,0.425,2.1,4.9,0.4270000000000001,0.1,0.3,0.425,1.0,1.9,0.537,1.0,0.6,0.3,5.5,2.0,2.6,4.6,1.6,Overall,3.0,2004,2006,False
Brien Mattingly,1.8542,81.648,Guard,1.0,0.0,3.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,Colorado,3.0,2003,2005,False
Armon Tillman,1.9304,102.06,Guard,3.0,0.0,5.3,0.7,1.3,0.5,0.3,0.3,1.0,0.3,1.0,0.5,0.3,0.7,0.5,0.7,0.3,0.0,2.0,1.0,0.3,1.3,0.7,Drake,1.0,2002,2002,False
Solomon Wyatt,1.8796,79.38,Guard,29.0,1.5,10.9,0.8,1.4,0.6,0.8,1.3,0.64,0.0,0.1,0.6,0.4,1.1,0.369,0.7,0.7,0.3,2.1,0.5,0.8,1.4,0.7,Boise State,2.0,2002,2003,False
Marcus McCants,1.8542,90.72,Guard,28.0,2.0,14.6,1.4,3.9,0.3670000000000001,0.3,0.9,0.292,1.2,3.0,0.3670000000000001,0.3,0.4,0.636,0.5,0.3,0.0,4.3,0.6,0.9,1.5,0.8,South Carolina State,1.0,2007,2007,False
William Graham,1.905,83.916,Guard,31.0,22.5,25.7,1.5,3.7,0.398,1.3,2.7,0.477,0.2,1.0,0.398,1.3,2.0,0.65,2.7,1.0,0.2,4.4,0.5,2.4,2.8,1.7,Wright State,4.0,2006,2009,False
Kyle Lamonte,1.905,82.1016,Guard,29.0,16.0,20.2,1.5,3.7,0.406,1.3,3.0,0.442,0.2,0.7,0.406,1.8,2.5,0.708,2.2,0.8,0.2,4.9,0.2,1.7,1.9,2.2,Southern Miss,1.0,2006,2006,False
Antonio Graves,1.905,86.184,Guard,32.5,17.0,21.0,2.1,5.1,0.407,1.2,2.7,0.4320000000000001,0.9,2.4,0.407,0.9,1.4,0.6679999999999999,1.7,0.5,0.2,6.0,0.3,1.4,1.7,1.1,Pitt,4.0,2004,2007,False
Jarvis Ogletree,1.7018,74.844,Guard,13.0,0.0,5.2,0.2,0.9,0.16699999999999998,0.1,0.5,0.16699999999999998,0.1,0.5,0.16699999999999998,0.3,0.5,0.5710000000000001,0.2,0.2,0.0,0.7,0.1,0.2,0.3,0.6,Savannah State,1.0,2007,2007,False
Rodrigo Segantim,2.0066,104.328,Forward,28.5,3.0,13.5,1.2,2.4,0.504,1.0,1.9,0.518,0.2,0.5,0.504,1.0,1.2,0.7859999999999999,0.4,0.2,0.0,3.6,1.1,1.6,2.7,0.8,Stephen F. Austin,2.0,2004,2005,False
Seth Coblentz,1.8034,77.112,Guard,11.0,0.0,1.5,0.2,0.3,0.667,0.2,0.2,1.0,0.0,0.1,0.667,0.1,0.4,0.25,0.1,0.0,0.0,0.5,0.1,0.2,0.3,0.2,Kent State,1.0,2001,2001,False
Victor Brown,2.032,95.256,Forward,26.333333333333332,9.666666666666666,23.1,3.1,6.9,0.45,3.1,6.8,0.457,0.0,0.1,0.45,2.1,4.0,0.516,1.0,0.7,0.7,8.3,1.7,3.6,5.3,2.2,New Orleans,3.0,2002,2004,False
Andrew Preston,2.0828,95.256,Center,30.75,14.5,13.8,2.4,4.5,0.534,2.4,4.4,0.544,0.0,0.1,0.534,1.3,2.2,0.59,0.6,0.4,1.0,6.1,1.2,1.9,3.1,1.3,Belmont,4.0,2004,2007,False
Xavier Price,1.905,95.256,Guard,15.333333333333334,4.333333333333333,18.2,1.7,4.2,0.39,1.3,3.1,0.42,0.3,1.1,0.39,0.7,1.0,0.688,1.3,0.8,0.1,4.4,0.8,1.5,2.4,1.8,Overall,3.0,2005,2007,False
John Hegarty,2.1590000000000003,145.15200000000004,Center,7.0,0.0,7.7,1.0,2.4,0.412,1.0,2.4,0.412,0.0,0.0,0.412,0.9,1.6,0.545,0.1,0.0,0.4,2.9,0.4,0.6,1.0,0.6,Portland,1.0,2009,2009,False
Matt Betley,1.9304,90.72,Guard,28.75,18.0,25.0,2.9,6.3,0.456,1.9,3.4,0.552,1.0,2.9,0.456,1.5,2.3,0.643,1.8,0.9,0.2,8.2,1.5,3.3,4.8,2.0,Lafayette,4.0,2005,2008,False
Mike Yocum,2.0574,108.864,Forward,11.0,0.0,1.8,0.2,0.4,0.5,0.2,0.4,0.5,0.0,0.0,0.5,0.2,0.2,1.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,0.2,Albany (NY),1.0,2007,2007,False
Chad Caterson,1.905,95.256,Guard,23.0,0.0,4.9,0.2,0.6,0.278,0.1,0.2,0.318,0.1,0.3,0.278,0.1,0.2,0.467,0.3,0.3,0.0,0.5,0.1,0.4,0.6,0.3,Belmont,4.0,2002,2005,False
Franck Traore,2.032,115.668,Center,14.0,0.0,3.7,0.3,0.6,0.5,0.3,0.6,0.5,0.0,0.0,0.5,0.2,0.3,0.636,0.0,0.0,0.0,0.7,0.3,0.8,1.0,0.2,Manhattan,3.0,2006,2008,False
DaShawn Walker,1.9812,88.45200000000001,Guard,29.0,28.0,32.3,4.8,13.2,0.368,2.6,7.1,0.371,2.2,6.1,0.368,2.2,2.7,0.816,1.3,0.7,0.5,14.1,1.0,3.6,4.6,2.7,Denver,2.0,2006,2007,False
Kedrick Ford,1.8796,83.916,Guard,14.0,1.0,7.8,0.6,1.5,0.381,0.6,1.3,0.457,0.0,0.3,0.381,0.4,0.5,0.769,0.2,0.2,0.0,1.5,0.4,0.7,1.1,0.5,Nebraska,2.0,2001,2002,False
Quinche Dowdell,1.9558,104.328,Forward,18.0,0.0,6.5,0.6,0.9,0.647,0.6,0.9,0.647,0.0,0.0,0.647,0.3,0.6,0.6,0.1,0.3,0.2,1.6,0.4,1.0,1.4,0.5,Appalachian State,1.0,2009,2009,False
Michael Brock,2.0066,102.06,Forward,25.75,12.0,19.3,1.5,3.4,0.446,1.3,2.4,0.518,0.3,1.0,0.446,0.9,1.4,0.633,0.8,0.5,0.2,4.2,1.2,2.3,3.5,1.1,Eastern Kentucky,4.0,2004,2007,False
Romone Penny,1.8288,70.308,Guard,9.2,0.2,2.8,0.1,0.4,0.235,0.1,0.3,0.25,0.0,0.1,0.235,0.2,0.3,0.5329999999999999,0.1,0.2,0.0,0.4,0.1,0.2,0.3,0.3,Overall,5.0,2004,2008,False
Shohn Williams,1.9304,83.916,Guard,19.0,0.0,6.1,0.5,1.6,0.29,0.3,0.9,0.353,0.2,0.7,0.29,0.6,0.8,0.8,0.2,0.2,0.1,1.7,0.3,0.4,0.7,0.3,Loyola (IL),1.0,2003,2003,False
Charles McGhee,1.9812,102.06,Forward,21.75,1.25,9.4,1.1,2.9,0.3670000000000001,0.9,2.2,0.394,0.2,0.7,0.3670000000000001,0.4,0.7,0.632,0.1,0.3,0.4,2.7,0.6,1.1,1.7,0.5,Mississippi Valley State,4.0,2002,2005,False
Rhet Wierzba,1.9558,88.45200000000001,Guard,29.0,19.5,28.7,2.0,5.0,0.391,0.7,1.6,0.472,1.2,3.5,0.391,1.3,2.0,0.684,1.4,1.0,0.1,6.5,0.5,2.4,2.9,1.0,Austin Peay,4.0,2001,2004,False
Tom Behrens,1.9304,83.916,Guard,3.5,0.0,1.7,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.1,0.3,0.5,0.3,0.0,0.0,0.1,0.0,0.1,0.1,0.0,Rhode Island,2.0,2003,2004,False
Brian Roberts,1.8796,79.38,Guard,31.25,23.5,31.2,5.2,11.5,0.452,2.9,6.2,0.462,2.3,5.3,0.452,2.9,3.4,0.8490000000000001,2.8,0.5,0.1,15.7,0.3,2.6,3.0,2.2,Dayton,4.0,2005,2008,False
David Ryan,2.0066,99.792,Forward,28.25,17.0,21.8,2.1,4.8,0.436,1.0,2.2,0.471,1.1,2.6,0.436,1.0,1.3,0.779,1.0,0.5,0.3,6.2,1.1,2.4,3.5,1.1,Siena,4.0,2004,2007,False
Reed Davis,1.8542,81.648,Guard,5.75,0.0,1.2,0.0,0.4,0.1,0.0,0.2,0.25,0.0,0.3,0.1,0.3,0.5,0.545,0.0,0.0,0.0,0.3,0.0,0.1,0.1,0.0,Alabama-Birmingham,4.0,2003,2006,False
Patrick Galos,2.032,90.72,Forward,28.333333333333332,9.666666666666666,16.4,1.5,4.2,0.361,1.3,3.4,0.383,0.2,0.9,0.361,1.7,2.3,0.7090000000000001,0.6,0.4,0.5,5.0,0.9,2.0,3.0,1.4,Portland,3.0,2002,2004,False
Michael Boler,1.9558,86.184,Guard,14.25,0.25,5.2,0.4,1.3,0.278,0.2,0.4,0.44,0.2,0.8,0.278,0.1,0.2,0.583,0.3,0.1,0.0,1.0,0.3,0.7,0.9,0.4,Mississippi State,4.0,2003,2006,False
Stefan Blaszczynski,1.9812,97.524,Guard,25.5,18.75,26.9,4.5,10.1,0.447,3.3,6.5,0.504,1.2,3.6,0.447,3.2,4.3,0.7340000000000001,2.0,0.8,0.2,13.5,1.7,3.4,5.1,2.3,Nicholls State,4.0,2004,2007,False
Seth Engelken,2.0066,92.988,Forward,28.25,15.5,14.8,1.5,3.5,0.436,1.1,2.2,0.469,0.5,1.2,0.436,0.9,1.3,0.6920000000000001,1.3,0.6,0.1,4.4,0.7,1.5,2.2,1.2,Texas A&M-Corpus Christi,4.0,2004,2007,False
Adam Braun,1.8542,79.38,Guard,1.5,0.0,3.0,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,0.5,0.3,1.0,0.333,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,2.0,2003,2004,False
Jerome Kirkland,1.778,83.916,Guard,13.0,0.0,5.4,0.2,1.5,0.105,0.2,1.0,0.154,0.0,0.5,0.105,0.1,0.2,0.5,0.7,0.1,0.0,0.4,0.4,0.2,0.6,0.8,Northeastern,1.0,2005,2005,False
Delvar Barrett,2.032,122.472,Forward,26.0,11.0,19.3,2.3,5.0,0.467,2.3,5.0,0.467,0.0,0.0,0.467,2.2,3.3,0.682,0.5,0.2,0.4,6.9,1.5,2.2,3.7,1.1,Ohio,2.0,2003,2004,False
Michael Haywood,1.8542,86.184,Guard,23.0,1.0,5.4,0.2,0.5,0.333,0.1,0.2,0.5,0.1,0.3,0.333,0.2,0.2,1.0,0.2,0.2,0.0,0.6,0.1,0.3,0.4,0.6,Western Illinois,1.0,2004,2004,False
Cameron Ledford,1.8288,79.38,Guard,7.0,0.25,1.9,0.2,0.6,0.313,0.1,0.3,0.375,0.1,0.3,0.313,0.2,0.2,0.833,0.1,0.0,0.0,0.6,0.1,0.1,0.3,0.1,Wichita State,4.0,2003,2006,False
Matt Emadi,1.9812,86.184,Guard,17.333333333333332,1.6666666666666667,7.3,0.3,1.0,0.28800000000000003,0.3,0.7,0.378,0.0,0.3,0.28800000000000003,0.4,0.6,0.655,0.3,0.2,0.0,1.0,0.2,0.8,1.0,0.5,Weber State,3.0,2004,2006,False
Mike Wallace,1.9558,107.0496,Center,30.0,21.0,28.1,5.0,9.1,0.5539999999999999,5.0,9.0,0.5579999999999999,0.0,0.1,0.5539999999999999,2.7,3.8,0.708,0.8,0.5,0.6,12.7,3.0,5.6,8.6,1.7,Missouri State,2.0,2001,2002,False
Mark Linebaugh,1.8796,86.6376,Guard,27.75,19.5,32.0,4.0,9.9,0.403,2.4,5.6,0.434,1.6,4.3,0.403,3.0,3.6,0.816,2.3,1.3,0.1,12.5,0.7,2.5,3.2,1.8,Colgate,4.0,2001,2004,False
BJ Searles,1.9558,95.256,Forward,27.0,0.0,12.0,1.1,2.8,0.395,1.0,2.3,0.459,0.1,0.6,0.395,1.5,2.3,0.6609999999999999,0.2,0.3,0.0,3.8,1.3,0.9,2.1,0.7,Nicholls State,1.0,2005,2005,False
Lance Burroughs,1.9304,90.72,Guard,27.666666666666668,12.0,19.9,1.4,3.2,0.436,0.8,1.5,0.52,0.6,1.7,0.436,0.4,0.5,0.682,1.2,0.4,0.1,3.8,0.6,1.6,2.2,0.9,Texas State,3.0,2004,2006,False
Demetric Bennett,1.9558,92.988,Guard,24.8,12.8,24.1,4.0,8.8,0.454,2.2,4.4,0.508,1.8,4.4,0.454,2.0,2.6,0.7759999999999999,1.7,1.1,0.1,11.8,1.1,3.0,4.1,1.7,Overall,5.0,2004,2008,False
Maurice Veal,2.0574,99.792,Forward,26.0,10.0,16.7,1.7,4.0,0.429,1.4,2.8,0.514,0.3,1.3,0.429,0.8,1.3,0.588,0.6,0.2,0.2,4.5,1.0,1.3,2.3,1.2,Nicholls State,1.0,2004,2004,False
Dawan Robinson,1.905,88.45200000000001,Guard,23.0,16.25,28.6,4.8,11.4,0.42,3.6,7.8,0.464,1.2,3.6,0.42,3.1,4.3,0.7190000000000001,3.2,1.6,0.1,13.8,0.5,2.9,3.4,3.0,Rhode Island,4.0,2003,2006,False
Chris Lynch,1.9812,77.112,Forward,31.5,6.5,22.9,3.8,7.7,0.491,3.3,5.8,0.565,0.5,1.8,0.491,2.5,3.6,0.6890000000000001,1.1,1.0,0.3,10.4,1.8,3.3,5.1,1.9,Northwestern State,2.0,2001,2002,False
Nate Lufkin,2.1082,106.596,Center,29.5,21.0,21.8,2.7,5.2,0.512,2.6,5.1,0.517,0.0,0.1,0.512,1.6,2.6,0.612,0.8,0.5,1.3,7.0,2.1,2.6,4.7,1.5,Holy Cross,4.0,2002,2005,False
Trent Drafts,2.032,83.916,Forward,28.5,20.5,25.3,2.6,6.3,0.416,1.8,3.5,0.501,0.9,2.8,0.416,1.3,1.7,0.755,1.1,0.8,0.5,7.4,1.0,2.4,3.3,1.3,Charleston Southern,4.0,2002,2006,False
Calvin Smith,1.9558,97.524,Forward,28.0,12.75,17.0,1.6,3.2,0.496,1.6,3.1,0.4970000000000001,0.0,0.0,0.496,0.6,1.3,0.461,0.7,0.5,0.8,3.7,1.3,2.0,3.3,1.2,Delaware,4.0,2002,2005,False
Jason Smith,2.1336,108.864,Forward,29.0,23.333333333333332,27.9,5.2,9.6,0.5479999999999999,5.1,9.3,0.556,0.1,0.3,0.5479999999999999,4.1,5.5,0.7509999999999999,2.0,0.5,1.7,14.7,2.6,5.3,7.9,3.1,Colorado State,3.0,2005,2007,True
Bruce Horan,1.905,88.45200000000001,Guard,30.5,21.0,27.3,2.7,6.6,0.403,0.1,0.3,0.343,2.6,6.3,0.403,0.4,0.5,0.825,0.9,0.4,0.1,8.3,0.3,1.8,2.1,0.5,Butler,4.0,2003,2006,False
Brock Reichner,1.9304,92.988,Guard,21.0,14.5,21.7,2.6,5.8,0.453,1.2,2.9,0.421,1.4,2.9,0.453,1.3,1.8,0.716,1.9,0.7,0.1,7.9,0.5,1.6,2.2,1.2,BYU,2.0,2005,2006,False
